2.067893003774642580e+01 5.977842974493414658e+03
-4.156436727219698923e+01 1.024763507422017938e+03
-2.006599968132434242e+01 3.288057335105813763e+03
2.787509440266511263e+00 5.956083132064772144e+03
-4.061341186786293633e+00 5.698771965972253383e+03
3.679789304932377547e+01 5.952788529319174813e+03
-3.138221890360131283e+01 1.344684109509176551e+03
-7.507881764620293552e+00 5.496521829042370882e+03
4.677284645606462732e+00 5.978795808647856575e+03
1.877134966159519536e+01 6.020014150522716591e+03
3.090372864914222362e+01 6.012867883640045875e+03
-1.136702647723880943e+01 5.015477899729407000e+03
-2.341600927755333927e+01 2.642242065358500440e+03
2.285307941864674319e+01 6.018008322227192366e+03
2.608753696942012823e+01 5.985298593974786854e+03
2.639432533442108308e+01 5.967824810149051700e+03
5.710061025889203279e+00 5.964664016427921524e+03
3.417354955079939316e+01 5.987476615444596973e+03
-3.805217850884069719e+01 1.118835104133660025e+03
-1.998494914276713885e+01 3.145231955625030423e+03
-3.691205258428260549e+01 1.097053208897164495e+03
3.838086907967168315e+01 6.029313779260250158e+03
2.708958073024022895e+01 5.968903551077140037e+03
-3.954539974525005164e+01 1.275641251558917475e+03
-1.903760452781369139e+01 3.344566213235084888e+03
-1.918587256741533054e+01 3.343201540945450233e+03
1.506636858578367821e+00 6.030723421848966609e+03
3.290934417109600929e+01 5.986594257551687406e+03
-7.365910502986992014e+00 5.513656463472593714e+03
4.818915202713719736e+01 6.036026832436587938e+03
-9.443772005093222788e+00 5.302425803122893740e+03
-6.629375644689886826e+00 5.601996479260448723e+03
-8.495544966009070720e+00 5.403252501366253455e+03
2.075348156988199833e+01 6.011098047118349314e+03
-4.793602514818794447e+01 1.028460729102906043e+03
1.253002262308946513e+00 6.095264678294837722e+03
-2.709300713309904651e+01 1.773295519650523374e+03
4.849612743199361375e+01 5.985333635982009582e+03
-4.064513458519105882e+01 1.033576469823850175e+03
-4.957874829330087607e+00 5.705601106873019489e+03
-2.651037582799775549e+01 1.878767212228509379e+03
-2.665519561423607087e+01 1.833106149024925116e+03
4.418271779210898842e+01 6.758957790686916269e+03
2.505352202150949381e+01 5.993690709532721485e+03
5.653371038961182649e+00 5.966597670292287148e+03
-4.307198077139905479e+01 1.060835584901561560e+03
-3.548595423812859906e+01 1.192673493290483748e+03
-2.856090781373083942e+01 1.599636143466069370e+03
-3.369122841971208970e+01 1.231187926700355092e+03
4.825114977864363652e+01 6.012014915031957571e+03
2.878534458348667613e+01 5.985934863147207579e+03
-1.711554159146262322e+01 3.819694786483170901e+03
-2.183071544270962505e+01 2.690093241262848096e+03
-3.012560586050825151e+01 1.454665894239622958e+03
-3.438064057411127550e+01 1.225125744960304701e+03
1.409881999040453593e+01 5.982164155680278782e+03
-2.573342637750456419e+01 1.950401897779997626e+03
3.136681428142470907e+01 5.983542159694826296e+03
-2.294266399712337900e+01 2.456493578642332523e+03
4.597305378177347279e+01 5.971740343246562588e+03
-3.564593073712039484e+00 5.782190604409718617e+03
-2.025234635488353163e+01 3.091111566441572450e+03
-2.581285946737036241e+01 1.954863010103421857e+03
-7.242354028751805117e+00 5.514993371569844385e+03
-1.173250972868519426e+01 4.966787916018920441e+03
-2.065112878404974595e+00 5.778284518074498919e+03
3.757750961514452115e+01 6.030858425713937322e+03
3.283310734207741177e+01 6.006874059717445562e+03
-2.902212329536645186e+01 1.551432079485942722e+03
3.295703697736087179e+01 6.007084494384939717e+03
8.168059317233456795e+00 6.010278526100663839e+03
-1.018447855197752716e+01 5.209307838637135319e+03
3.176542011200729121e+01 5.999110057461884026e+03
4.294587935158476455e+01 6.020355336005085519e+03
-4.935091696619264923e+01 1.022320267561791979e+03
3.335615433310013600e+01 6.084195047950143817e+03
3.913033649231159927e+00 5.928668314388883118e+03
-2.486360399004638921e+01 2.109688383989367594e+03
-2.388222652640060062e+00 5.768943955193715738e+03
3.771337973875624527e+01 6.032027923854314395e+03
2.203971886798063906e+01 6.046603323491576703e+03
8.557326836807412462e+00 5.933195399889043983e+03
3.858304914574995337e+01 6.019964544885369833e+03
3.318888699282037180e+01 6.004791893392708516e+03
-3.961092924978882479e+01 1.102290424369417451e+03
2.423750264194937643e+01 5.972103219790913499e+03
-4.194103448878849605e+01 1.046663089308080998e+03
-5.572903022916378291e+00 5.607929320330489645e+03
-3.455653363326018734e+01 1.183849977820388403e+03
-2.392142367763597122e+00 5.795462147600491335e+03
1.476184431227380855e+00 6.529343385059100910e+03
-1.145711137270449598e+01 5.026552011662944096e+03
-3.843619894537959425e+01 1.081136374718979596e+03
2.855230390144075159e+01 5.999676719823980420e+03
-6.037535394974369751e+00 5.591208332343376242e+03
-3.173593244847377903e+01 1.748952959729666418e+03
-3.524242873952859867e+01 1.141834786691691988e+03
-1.911981266657294398e+01 3.371052157933590479e+03
-2.147642451226994353e+01 2.786354763231941888e+03
7.066825203046214199e+00 5.980290037743287030e+03
